Volumen Util,Capacidad Efectiva Neta (MW),Precio de Oferta Declarado $/kWh
0.420255555324156,600,55.92505
0.6375910742086145,207,160.0
0.6535730751498386,405,150.0
0.553716429363117,700,55.92508
0.6433776223776224,51,55.92503000000001
0.5922703992550344,315,280.0
0.4542014742014742,1240,75.0
0.6098708262732982,819,181.0
0.6952243609971601,338,370.0
0.37748644251626895,429,55.92506
0.8203842451467993,540,55.92501
0.7454483044600074,132,174.5
0.2763451845063209,1000,55.92507
0.5006705811583663,400,55.92508
0.809682208480652,560,55.92503000000001
0.5048406664931008,512,69.0
0.2991128207089784,1250,115.0
0.8200130051311153,170,179.0
0.5001312902477747,306,55.92502
0.8645951326534758,396,55.925
0.4222058021117521,600,55.92505
0.5798412039439543,207,59.0
0.7188128169663441,405,150.0
0.5959331571318953,700,160.0
0.6392447552447552,51,55.92504
0.5829263182400186,315,280.0
0.5343273955773955,1240,134.0
0.6059878401275791,819,91.0
0.6936042915746293,338,370.0
0.3761496746203905,429,55.92507
0.8196390181293117,540,55.92501
0.7472382970880944,132,174.5
0.2897670197759149,1000,120.0
0.5016525260143112,400,55.92506
0.8141194715652477,560,55.92502
0.5428857068471752,512,140.0
0.30397516567373983,1250,108.0
0.8641037100092218,170,179.0
0.4909898499794859,306,55.92505
0.8723446958924146,396,55.925
0.4251297040631443,600,55.92504
0.8295568240788792,207,129.0
0.6578477024742586,405,69.0
0.5891584960354677,700,90.0
0.6301520979020978,51,55.92503000000001
0.5739168897683623,315,280.0
0.398531941031941,1240,91.0
0.6159246486594239,819,191.0
0.7064102240454403,338,370.0
0.32900488069414313,429,55.92503000000001
0.8565153216749559,540,55.92504
0.7445415591596021,132,127.0
0.27743065850831555,1000,55.92507
0.5075357556495274,400,55.92506
0.8151715598534741,560,55.92502
0.5276034886748242,512,70.0
0.304403813603894,1250,108.0
0.8756333498853184,170,55.92501
0.4870085088924169,306,55.92505
0.8706516881322878,396,55.925
0.4290178478455547,600,55.92509
0.8502989102231449,207,65.0
0.7877024742584909,405,150.0
0.6288131980561003,700,140.0
0.647534965034965,51,55.92508
0.581063904085671,315,280.0
0.5948095823095823,1240,139.0
0.6239507624838035,819,91.0
0.7177513411170717,338,370.0
0.277513557483731,429,55.92505
0.868333065939355,540,55.925
0.7476681717655732,132,160.0
0.26852296108610296,1000,55.92501
0.5112149289376106,400,55.92503000000001
0.8218139199599849,560,143.0
0.514302785732882,512,70.0
0.30767659912214435,1250,100.0
0.8513915490293443,170,55.9251
0.4831465063593714,306,55.92502
0.8606520944216471,396,55.92507
0.4312015536164275,600,55.92504
0.8095308770108979,207,55.92511
0.7085423390195175,405,55.92508
0.7146031204706282,700,95.0
0.646708041958042,51,55.92506
0.5869217786055174,315,280.0
0.5570807739557738,1240,70.5
0.6385579587361707,819,138.0
0.7098131902808457,338,55.92509
0.35508405639913226,429,55.92501
0.8931662120969036,540,55.92502
0.7530616476225581,132,160.0
0.253429831891246,1000,55.92509
0.5242752354530845,400,250.0
0.8361977560157511,560,143.0
0.5455956782087997,512,95.0
0.3126249127403823,1250,68.0
0.9120271452554916,170,55.92507
0.4945354002033572,306,55.92504
0.8588404501686101,396,55.92503000000001
0.4346720952995814,600,55.9251
0.916566683964712,207,55.92508
0.8521338558475489,405,70.0
0.590251513342996,700,55.92505
0.6458811188811189,51,55.925
0.5925247351879874,315,280.0
0.9725614250614251,1240,92.0
0.6649514601814014,819,68.00001
0.7114906910697381,338,55.92506
0.3580938177874186,429,55.92502
0.8996606770415531,540,55.92507
0.7561882602285293,132,160.0
0.2498977510624725,1000,55.92511
0.5312963611387939,400,55.92511999999999
0.8446337343016727,560,143.0
0.5358799791720906,512,55.92513
0.33044686486951697,1250,68.0
0.8965098957224941,170,55.92509
0.4943381080647175,306,55.92504
0.8560439605086744,396,55.925
0.4404706041610264,600,55.92508
0.8861733264141153,207,55.92506
0.7728684493622254,405,55.92505
0.6600272828033079,700,65.0
0.6784283216783217,51,55.9251
0.5922703992550344,315,280.0
0.8929115479115478,1240,55.92503000000001
0.6856197548091298,819,92.0
0.7086494162196277,338,55.92501
0.2678172451193058,429,55.92501
0.9094825926520136,540,55.92504
0.7580022115739035,132,140.0
0.26223411233007177,1000,55.92514
0.5333023585710309,400,200.0
0.8503533931925286,560,143.0
0.5243009632908097,512,55.92511999999999
0.3371527067216203,1250,55.925
0.8761942257217847,170,55.92508
0.4998984997948589,306,55.92505
0.8379462072888311,396,55.92509
0.4440958410562926,600,55.92502
0.8831800726517903,207,55.9251
0.6950023052097741,405,55.92511
0.6794253559553244,700,55.92503000000001
0.6759020979020979,51,55.92506
0.6094936561517869,315,280.0
0.8656633906633906,1240,55.92513
0.7098424200139539,819,92.0
0.7047415588513728,338,55.92507
0.349734273318872,429,55.92513
0.9395186908390823,540,55.92505
0.7602455768521932,132,140.0
0.2490879358832673,1000,55.92507
0.5443313491529076,400,200.0
0.8579344164218847,560,143.0
0.5228286904451965,512,55.92511999999999
0.3346968146653534,1250,55.92508
0.8786869546712066,170,55.925
0.5152059437378476,306,61.0
0.8392215495876163,396,55.92502
0.44636399608472,600,55.92511
0.8170742086144266,207,55.92504
0.6535730751498386,405,55.92501
0.644729303435928,700,55.92509
0.7284527972027971,51,55.92503000000001
0.6291357234314982,315,280.0
0.8810350122850121,1240,55.9251
0.7363441642579488,819,92.0
0.6982524455664247,338,55.92506
0.4958486984815618,429,55.935
0.9344480988288144,540,55.92503000000001
0.7634201068927386,132,140.0
0.24298866995516502,1000,55.925
0.5545385658236145,400,200.0
0.8671665530616949,560,143.0
0.5028320749804738,512,55.92505
0.3323425262735123,1250,55.92508
0.8628580549052989,170,55.92506
0.5205479940776682,306,55.92502
0.8714346077276236,396,55.92511
0.4474126455213779,600,55.9251
0.7999460300985989,207,55.92501
0.7503634547410482,405,91.0
0.5606351777645153,700,55.92507
0.7499230769230769,51,55.92504
0.633258642765685,315,280.0
0.8980359336609336,1240,55.92509
0.7702616365992225,819,92.0
0.6662619122751657,338,55.92511999999999
0.5262744034707157,429,55.92504
0.9625156425477298,540,55.92502
0.7674774235164025,132,140.0
0.2248459527210976,1000,55.92507
0.5787753746150601,400,300.0
0.8822658307302266,560,143.0
0.4938565477740172,512,55.9251
0.3420932267411282,1250,60.1
0.8502076091839871,170,55.92509
0.5327262348597014,306,55.92506
0.9069589241457768,396,55.92508
0.4493031218110253,600,55.92503000000001
0.8176813700051896,207,55.925
0.7273151990164439,405,55.92511
0.6620999232671158,700,89.0
0.7645909090909091,51,55.92505
0.6448789430799674,315,280.0
0.9343673218673216,1240,55.92501
0.7966767666699891,819,89.00001
0.660653202903124,338,55.92511999999999
0.4644197396963123,429,55.925
0.991953313011391,540,57.61804
0.7697447475119794,132,140.0
0.2079265389004196,1000,57.61807
0.5900404018638727,400,57.61806
0.8950762542724459,560,143.0
0.5183121582921114,512,83.0
0.3536887628737821,1250,200.0
0.8750102858764275,170,57.619
0.5605570916355982,306,57.618
0.917964896599358,396,57.6181
0.4508148988899765,600,57.618080000000006
0.7363072132848989,207,57.61801
0.7552274473643771,405,57.61802
0.691618211271208,700,57.61811
0.7715104895104895,51,55.92501
0.6495902688860435,315,280.0
0.8994333538083538,1240,57.61805
0.8104496162663212,819,57.61803000000001
0.6498889239507732,338,57.61809
0.4038991323210412,429,57.618080000000006
0.9693959570030484,540,57.61806
0.7724654441577591,132,140.0
0.20391205513176452,1000,124.318
0.6003022957236872,400,300.0000100000001
0.9048464861737028,560,143.0
0.4946219734444154,512,57.61805
0.3628362005488989,1250,300.0
0.8829244993024521,170,57.619
0.5737360637899356,306,91.0
0.9292617722341852,396,57.61811
0.4514877439240269,600,57.61809
0.5743279709392839,207,57.61801
1.1102843092054713,405,57.61803000000001
0.7173314008014323,700,57.61807
0.7645909090909091,51,57.61802
0.6579629845186823,315,280.0
0.8544855651105651,1240,57.618
0.8195881590750524,819,57.6181
0.6360037866834964,338,57.61804
0.3360276572668112,429,57.61802
0.9210733194288464,540,57.61806
0.7747567268706229,132,164.0
0.19329856150659944,1000,126.318
0.6069947298013126,400,300.0
0.9101007978501688,560,143.0
0.468244988284301,512,57.61803000000001
0.3686561062606983,1250,250.0
0.8737639214017167,170,57.61801
0.579190852494693,306,91.0
0.9226851663754928,396,57.61807
0.4514877439240269,600,57.6181
0.5878764919564089,207,73.0
0.5544375288151222,405,57.618080000000006
0.7477389376758461,700,57.618
0.7524982517482518,51,57.61805
0.6596345012222092,315,280.0
0.6569917076167076,1240,57.61809
0.8228787999601316,819,57.61804
0.6250047333543705,338,57.61811
0.2313747288503253,429,57.61804
0.8956016364511472,540,57.615
0.7752100995208256,132,161.0
0.19200634338751268,1000,129.718
0.6118160188901159,400,300.0
0.9087994242925026,560,57.618080000000006
0.467496485290289,512,103.0
0.3629313015788014,1250,57.61805
0.8646652952164762,170,57.618
0.5798815533634206,306,57.61802
0.9040953967415594,396,57.61807
0.4505510756607034,600,57.6181
0.723162428645563,207,107.0
0.6253957276778854,405,151.0
0.6820700827009974,700,97.0
0.7396013986013985,51,57.61801
0.6459771854266092,315,280.0
0.38823249385749387,1240,57.61806
0.8224056613176518,819,57.61809
0.6164708109813822,338,57.61803000000001
0.15380422993492407,429,57.61804
0.8565474089523504,540,57.61801
0.7774774235164025,132,150.0
0.17313997681878218,1000,57.61809
0.5981532756933409,400,57.61805
0.9067955551850454,560,57.61812
0.4865451705285082,512,103.0
0.3671817773230184,1250,98.5
0.8538220898063418,170,57.61802
0.5823764248381169,306,57.61803000000001
0.8931564620322594,396,57.618080000000006
0.4492926671803736,600,57.61806
0.7260954852101713,207,57.61807
0.6967581066543723,405,151.0
0.6086094296188933,700,97.0
0.7276031468531468,51,57.618
0.6288650913746945,315,280.0
0.3938221744471744,1240,96.0
0.8156005182896442,819,57.61811
0.6103868728305459,338,57.6181
0.10164316702819956,429,57.61804
0.8234501845018449,540,57.61805
0.7788375414670108,132,200.0
0.15468709848423587,1000,57.618080000000006
0.5902389096883671,400,57.61806
0.9043153788439756,560,57.61811
0.4726537360062483,512,79.0
0.3684281315444713,1250,102.45
0.8282093116738785,170,57.61809
0.5772527158886174,306,57.61812
0.8822618128631212,396,57.61802
0.4484138742528688,600,57.61813000000001
0.7865386611312922,207,57.61801
0.6236975564776396,405,57.61807
0.7256211100690595,700,160.0
0.7148024475524475,51,57.6181
0.6225619834710744,315,280.0
0.4641554054054053,1240,89.0
0.8057719525565634,819,57.618
0.6013303881350585,338,57.61803000000001
0.102646420824295,429,57.618
0.7914006096582705,540,57.61801
0.780675451529672,132,200.0
0.1527746480138728,1000,110.0
0.5827245221357323,400,57.6181
0.90313459001682,560,57.618080000000006
0.4899638115074199,512,160.0
0.36364453539632596,1250,94.5
0.8312004918304131,170,89.0
0.5782957241477729,306,57.61805
0.8624417990492829,396,57.61809
0.446415248766062,600,57.61804
0.8684992215879607,207,57.61802
0.6897687106193331,405,180.0
0.5980816778924034,700,57.61807
0.7096993006993007,51,105.0
0.6269392387382144,315,280.0
0.3886993243243243,1240,78.0
0.7950477424499153,819,57.61806
0.6013303881350585,338,57.61803000000001
0.1711903470715835,429,150.0
0.7616452751484037,540,57.618080000000006
0.7824894028750461,132,200.0
0.1439186141585128,1000,140.0
0.5762480135750262,400,57.618
0.9014844573687126,560,57.61807
0.4628133298620151,512,75.0
0.36708476375355015,1250,300.0
0.8305771913645931,170,109.0
0.5836236821919764,306,57.61806
0.8481249746069149,396,57.61802
0.44388041735218775,600,57.61803000000001
0.8738380902957966,207,57.61801
0.5661864146303981,405,90.0
0.7568880552476767,700,160.0
0.7088496503496503,51,115.0
0.631332790129205,315,280.0
0.3514358108108108,1240,94.0
0.786451011661517,819,57.61805
0.6012363521615652,338,57.61804
0.5018655097613883,429,150.0
0.7438761431092572,540,57.61809
0.7916540729819389,132,200.0
0.14031761862404196,1000,143.0
0.569513022867455,400,57.61802
0.9020145594170348,560,57.61803000000001
0.4801817235095027,512,170.0
0.3695827316802616,1250,146.32
0.8258411955262349,170,57.618
0.587147469630211,306,57.61804
0.8415032706293423,396,57.61807
0.44308419934606497,600,57.61806
0.8788126621691749,207,57.61801
0.6672982941447673,405,160.0
0.6376903401824537,700,105.0
0.7439003496503496,51,118.0
0.6412652776161099,315,280.0
0.6583891277641277,1240,158.0
0.7871481112329314,819,57.618080000000006
0.6036080782581257,338,57.61805
0.3905260303687635,429,100.0
0.7481068506337237,540,57.618
0.7953294323626982,132,200.0
0.14355678949118125,1000,155.0
0.5623320853646493,400,57.61802
0.8996629365005419,560,57.61805
0.4635787555324134,512,69.0
0.3657453644822277,1250,105.5
0.8388657161098105,170,158.0
0.5970424017552936,306,57.61804
0.8321078291959534,396,57.61803000000001
0.44118997438407226,600,57.61806
0.891309807991697,207,57.61807
0.7532749346857232,405,160.0
0.5717281950720436,700,105.0
0.754222027972028,51,120.0
0.6418222558491445,315,280.0
0.935066031941032,1240,106.0
0.7855262633310077,819,57.61801
0.6046456295361313,338,350.0
0.5239343817787419,429,95.0
0.7609289266805712,540,57.618080000000006
0.7990287504607446,132,200.0
0.12823975489006892,1000,57.61803000000001
0.5585311677934298,400,57.61806
0.8973103083026437,560,57.61805
0.4655001301744337,512,85.00001
0.3649800139615389,1250,93.1
0.8737639214017167,170,158.0
0.5910447920940437,306,57.61804
0.822779425506846,396,57.61801
0.4390280733906741,600,57.61802
0.8969309807991698,207,57.618
0.8500998924235441,405,97.0
0.5951419558359621,700,160.0
0.7671888111888112,51,85.0
0.6440350366662787,315,280.0
0.8768427518427518,1240,57.61807
0.7873792484800161,819,75.0
0.6083426948564217,338,350.0
0.32699837310195223,429,57.61801
0.7717094497031928,540,57.61803000000001
0.8022507371913011,132,200.0
0.12108942738797993,1000,90.5
0.5529548127598065,400,57.61802
0.8964872280223417,560,57.618080000000006
0.4959612080187451,512,170.0
0.3684281315444713,1250,97.5
0.9214996098460664,170,158.0
0.5995583224816711,306,57.61806
0.8064490309998781,396,57.61807
0.4373815315409126,600,57.61804
0.9073658536585366,207,57.618
0.8562232979867835,405,57.61805
0.6877824196436184,700,92.0
0.7906416083916084,51,59.0
0.6426504481434059,315,280.0
0.7978915847665847,1240,57.61809
0.7934187182298416,819,68.5
0.6102928368570528,338,350.0
0.20997559652928416,429,57.618
0.7566324402374458,540,57.61806
0.8050433099889421,132,200.0
0.12491441817838755,1000,101.999
0.5481411551341789,400,57.61801
0.9005408168769584,560,140.0
0.5191356417599583,512,96.0
0.370256375928777,1250,64.9
0.9145822988342672,170,57.61811
0.5906924847036158,306,57.61803000000001
0.7820879210173485,396,57.61807
0.4372676552054481,600,57.61804
0.913149974052932,207,57.61812
0.7827347471953282,405,57.61809
0.710405831699207,700,57.6181
0.7923898601398601,51,57.61805
0.6376836223955302,315,280.0
0.6441830466830466,1240,57.61802
0.8240527260041862,819,68.5
0.6117204165351846,338,57.618080000000006
0.44970715835141,429,61.999
0.7389571634846783,540,57.61807
0.8143033542204202,132,200.0
0.12856707727971106,1000,102.999
0.5443402375629596,400,57.61809
0.9057323352441852,560,140.0
0.4966016662327519,512,57.618080000000006
0.37480138276610603,1250,100.1
0.9095344163060698,170,57.61804
0.6014470468613425,306,121.0
0.7599857798724251,396,57.61802
0.4369563696190933,600,57.618
0.8968095485210172,207,57.61803000000001
0.7407053941908714,405,59.0
0.7651249040838946,700,60.0
0.7906416083916084,51,57.61805
0.6393394249796298,315,280.0
0.6590878378378379,1240,57.61801
0.8497960729592346,819,120.0
0.6235228778794573,338,57.61806
0.30559924078091105,429,57.61802
0.7602125782127387,540,59.5
0.8180266310357538,132,200.0
0.1323920680701187,1000,105.999
0.5456072400140061,400,57.61804
0.9026044634494392,560,57.61805
0.5171142931528248,512,140.0
0.3742194926032533,1250,63.2
0.9033025939325152,170,57.618
0.5897199379225458,306,57.61803000000001
0.7656234510218178,396,120.0
0.4346075764833288,600,57.618080000000006
0.9105210171250648,207,57.61807
0.8378884278469342,405,125.0
0.7594577542842527,700,90.0
0.7828006993006993,51,57.61806
0.640167035269468,315,280.0
0.6106464987714988,1240,57.61801
0.8521691418319546,819,59.48
0.6289207952035343,338,350.0
0.16784707158351408,429,57.61802
0.8047007861382961,540,58.8
0.8217738665683745,132,200.0
0.1391460686271867,1000,89.99799999999998
0.5410436250347905,400,57.61806
0.9055549643738076,560,125.0
0.4974834678469149,512,57.618
0.3801616095932985,1250,108.2
0.8915868624530041,170,57.6181
0.5985786403610482,306,140.0
0.7732291878275708,396,120.0
0.4328139200699753,600,57.61805
0.8307649195640894,207,57.61803000000001
0.8096419240817582,405,57.61811
0.7188464489726322,700,57.61804
0.7741083916083916,51,57.61807
0.6385118146897917,315,280.0
0.5496283783783784,1240,57.61801
0.8531191069470747,819,57.61809
0.6339444619753866,338,57.618080000000006
0.16383405639913232,429,58.618
0.7862554147280604,540,57.61806
0.8278358827865832,132,200.0
0.1391460686271867,1000,108.999
0.5385471489751394,400,57.61805
0.9043153788439756,560,57.61802
0.5222548815412652,512,125.0
0.3768419668556893,1250,59.3
0.8793102551370268,170,57.61804
0.60704293690576,306,140.0
0.7838325275261041,396,120.0
0.43325711727096655,600,74.5
0.9336543850544888,207,57.618080000000006
0.7679475948978025,405,57.618
0.6741495438656322,700,57.61809
0.7645909090909091,51,57.61807
0.6385118146897917,315,280.0
0.5421744471744471,1240,57.61801
0.8581110335891559,819,57.61803000000001
0.6450760492268854,338,350.0
0.09295010845986984,429,57.618080000000006
0.7950738007380074,540,57.61801
0.8315826575746407,132,200.0
0.12922181190867674,1000,108.999
0.5370592830015892,400,57.618
0.9052012279144581,560,57.61807
0.5056266597240301,512,57.61802
0.3769402713893644,1250,110.05
0.8823636234659856,170,57.61812
0.6156408426836012,306,140.0
0.7895148905050177,396,120.0
0.4312660516067226,600,57.6181
0.900955889984432,207,57.61805
0.6561380052251422,405,57.61809
0.8289624008866909,700,136.0
0.7533479020979021,51,57.61806
0.6470911418926784,315,280.0
0.3886993243243243,1240,57.61811
0.8607297916874315,819,57.61803000000001
0.6489763332281477,338,57.61804
0.18489696312364426,429,130.0
0.8054428044280443,540,57.61804
0.8395779579800959,132,200.0
0.13284005858199233,1000,108.999
0.5328458175092701,400,57.61807
0.9025456667467624,560,57.61802
0.5032395209580838,512,100.0
0.3761617721591615,1250,107.0
0.9145822988342672,170,57.618
0.6370796839044577,306,140.0
0.7974785682362979,396,107.5
0.4302363954432806,600,57.618080000000006
0.9368292682926828,207,57.61803000000001
0.7837282926079607,405,137.0
0.72033080399011,700,57.61806
0.7828006993006993,51,57.6181
0.6610353858689326,315,280.0
0.4459904791154791,1240,57.61801
0.8745749028206917,819,57.61805
0.6477279899021774,338,57.61809
0.30392895878524945,429,106.00001
0.7943446173592171,540,57.61802
0.8424184482123112,132,150.0
0.12393236115977968,1000,106.0
0.5313579515357199,400,57.618
0.9008357566336312,560,57.61805
0.5335423066909659,512,108.0
0.3767449532862211,1250,107.0
0.9107807807807808,170,57.61807
0.6429361922260476,306,140.0
0.8007000365660424,396,103.5
0.4293196367953017,600,57.618080000000006
0.9822283341982356,207,57.61806
0.8715890579376058,405,137.0
0.5891891891891892,700,57.6181
0.7906416083916084,51,57.61803000000001
0.6703154463973926,315,280.0
0.4844179975429975,1240,57.61801
0.8877625834745341,819,57.61809
0.6451303250236669,338,57.61804
0.3159652928416485,429,104.0
0.8364182576608374,540,57.61802
0.8438264835974936,132,150.0
0.1331157174047818,1000,107.5
0.5303660408866863,400,57.61801
0.8973103083026437,560,57.6181
0.520058838844051,512,57.61811
0.379085662647146,1250,105.0
0.8854172282518739,170,57.618080000000006
0.6569608805009008,306,145.0
0.8082163897127534,396,103.5
0.4322302726117833,600,57.61807
1.055553710430721,207,57.61805
0.8196926386967882,405,57.61803000000001
0.7185523062494671,700,142.0
0.8336276223776223,51,57.61809
0.6816331044115935,315,280.0
0.3602856265356265,1240,57.61804
0.9264587860061796,819,57.618
0.6414250552224676,338,57.61806
0.32131507592190883,429,101.0
0.847198780683459,540,57.61803000000001
0.8480745484703281,132,150.0
0.12484550347269018,1000,103.0
0.5241686643143804,400,57.61807
0.9001282837149316,560,147.0
0.5014595157511065,512,57.6181
0.3803568798829526,1250,104.9
0.8743869854106073,170,57.61801
0.6698719206550242,306,121.0
0.8159789542111893,396,98.0
0.43294299935439534,600,57.61806
0.9509849507005708,207,57.61805
0.7407053941908714,405,57.61802
0.7516352630232757,700,57.61811
0.8380454545454545,51,57.61804
0.6913112559655453,315,280.0
0.21752149877149876,1240,57.61809
0.9415861656533441,819,57.618
0.6417608078258126,338,57.618080000000006
0.35207429501084603,429,97.0
0.8371747152254132,540,57.61806
0.8513684113527461,132,150.0
0.11454217094800398,1000,95.0
0.5199551988220612,400,57.618080000000006
0.90313459001682,560,147.0
0.4760640458214007,512,57.618
0.38114063859696096,1250,100.0
0.8616741150599417,170,57.61801
0.6797104835976382,306,121.0
0.8102072075732337,396,57.61803000000001
0.43186871316408776,600,57.61804
0.8499356512714064,207,57.61807
0.5990779160903643,405,57.6181
0.7834751470713616,700,57.61811
0.8318566433566433,51,57.61805
0.6981713421021999,315,280.0
0.385904484029484,1240,98.0
0.9499120901026612,819,57.61802
0.6425793625749449,338,57.61809
0.3300081344902386,429,96.0
0.8091825766083748,540,57.61806
0.8570484703280502,132,150.0
0.113353369812304,1000,110.0
0.5120991012829836,400,57.61804
0.8994287794902978,560,57.618080000000006
0.4562252017703722,512,57.61803000000001
0.3759665018695074,1250,57.61802
0.8448480764228795,170,57.6181
0.6878574359157316,306,121.0
0.8054645918823385,396,57.618
0.43181460732657184,600,90.0
0.903341982355994,207,57.61805
0.6561380052251422,405,130.0
0.6975189700741751,700,57.61801
0.823944055944056,51,57.61811
0.7030421371202421,315,280.0
0.37588912776412775,1240,80.0
0.9609650154490184,819,57.61809
0.6456061849163774,338,57.61807
0.2380612798264642,429,78.0
0.8091825766083748,540,57.61801
0.8608431625506819,132,150.0
0.10635812286045446,1000,85.0
0.5038554151964878,400,57.61802
0.8977218361832653,560,57.618080000000006
0.4786011455350169,512,133.0
0.3709313111414992,1250,57.61807
0.8240961433874819,170,57.61809
0.6786885245901639,306,57.61811
0.8109677812538091,396,98.0
0.4316181352437678,600,90.0
1.02904203425013,207,57.61803000000001
0.7085423390195175,405,130.0
0.5585471907238468,700,57.6181
0.8142604895104895,51,57.61805
0.7050640204865557,315,280.0
0.32418765356265355,1240,57.61804
0.969590650852188,819,57.61806
0.6498422215209846,338,57.618
0.27784978308026026,429,89.5
0.7899286058077972,540,57.61804
0.8674783450055291,132,150.0
0.10184398501307312,1000,57.61801
0.5019133424910892,400,57.61807
0.8976042672969701,560,57.618080000000006
0.4976579015881281,512,90.0
0.3709313111414992,1250,88.55
0.8329453075122366,170,88.0
0.6651501097058456,306,57.61811
0.8179921179864301,396,57.61802
0.43169121352854206,600,57.618
1.0634198235599377,207,57.61812
0.7150576302443523,405,57.61809
0.6574123966237531,700,130.0
0.8655611888111888,51,57.61803000000001
0.7267919916191363,315,280.0
0.3628470515970516,1240,57.61806
0.991375161965514,819,57.61805
0.6626349005995583,338,57.6181
0.158484273318872,429,70.0
0.834111182416172,540,104.2
0.870819664577958,132,150.0
0.09410792743739724,1000,74.9
0.4980332372666792,400,57.61803000000001
0.901365883201012,560,138.0
0.4896144233272585,512,80.0
0.3646929895862221,1250,57.61809
0.8282093116738785,170,83.0
0.661879983588719,306,57.61804
0.8039657904359485,396,57.61807
0.4303398379740509,600,57.61802
0.9439678256357033,207,57.61805
0.7936637467342863,405,122.0
0.5599266774661096,700,57.618
0.8664580419580419,51,57.6181
0.7338115469677571,315,280.0
0.2929791154791155,1240,57.61806
0.989886972989136,819,57.618080000000006
0.6622448721994321,338,57.61801
0.04279826464208242,429,75.999
0.8371747152254132,540,57.61802
0.8741370254330999,132,150.0
0.07823948534102446,1000,57.61811
0.4910106750702544,400,57.61805
0.9043153788439756,560,138.0
0.4638614944024993,512,57.6181
0.3635488606045537,1250,79.2
0.8019108084462415,170,57.61804
0.6464528443247293,306,57.61807
0.7944809653435178,396,57.61803000000001
0.4289504550471708,600,57.618080000000006
0.8853035806953815,207,57.61812
0.7738504687259875,405,57.61801
0.6292650694858897,700,100.0
0.8522167832167832,51,57.61806
0.7373291817017809,315,280.0
0.2538528869778869,1240,69.0
0.991375161965514,819,57.61809
0.6622448721994321,338,57.618
0.14711496746203906,429,104.5
0.808426921225734,540,57.61806
0.8770010136380392,132,150.0
0.06538621885585416,1000,57.61804
0.4869763245077706,400,57.618
0.9070327035204464,560,138.0
0.4837833897422546,512,100.0
0.3582319049850344,1250,74.1
0.7915660542432195,170,57.61802
0.6302998626447136,306,57.61809
0.7747056433592004,396,57.618080000000006
0.4276683258012787,600,65.9
0.7716554229372082,207,57.61801
0.6604241585984325,405,57.61805
0.6403205729388695,700,57.61803000000001
0.8469020979020978,51,57.61807
0.7434896985217088,315,280.0
0.4282908476658476,1240,88.0
0.9861628625535732,819,57.61811
0.6657784790154623,338,57.6181
0.2995824295010846,429,104.5
0.7906577891865876,540,59.3
0.8846383155178771,132,150.0
0.06538621885585416,1000,79.1
0.4987625358005405,400,57.61803000000001
0.910042001147492,560,138.0
0.4728867482426451,512,57.61807
0.3649800139615389,1250,101.0
0.7688198434655127,170,57.6181
0.6263884478852637,306,57.61805
0.7626928858733191,396,57.61806
0.4269034508611533,600,57.61802
0.739704203425013,207,57.61804
0.7591324727216844,405,95.0
0.5402949953107682,700,57.618080000000006
0.8345017482517482,51,57.61801
0.7597736002793621,315,280.0
0.7678485872235872,1240,88.0
0.9866613176517492,819,57.618
0.6710129378352794,338,57.61809
0.5075515184381778,429,104.5
0.7936017968875342,540,58.12309000000001
0.8903662919277553,132,150.0
0.07172673117873797,1000,151.0
0.5070062218870365,400,58.12302
0.9157835800767936,560,138.0
0.4528315542827389,512,58.12301
0.3705459822325074,1250,122.0
0.7525549171218462,170,58.12307
0.6247533848267004,306,58.12304
0.7495388615772154,396,58.12305
0.4247615011350147,600,62.1
0.7213025428126623,207,58.12308
0.7039326878745967,405,58.12300000000001
0.576882087134453,700,95.0
0.8248181818181818,51,58.12306
0.7774106623210337,315,280.0
0.9536977886977884,1240,95.5
0.9903818399282368,819,58.12303000000001
0.6714963710949827,338,350.0
0.5520200650759218,429,87.999
0.7928726135087438,540,58.12303000000001
0.8951635643199412,132,150.0
0.07968678401035068,1000,98.1
0.5067644391772386,400,58.12306
0.9186354408281556,560,58.12300000000001
0.4774118719083572,512,95.0
0.3769402713893644,1250,74.5
0.7949934974344423,170,105.0
0.6364382168786457,306,145.0
0.7514853938975338,396,58.12307
0.4254742278776267,600,79.1
0.6613035806953814,207,58.12305
0.6245404948516982,405,58.12304
0.7308355358513087,700,112.0
0.8248181818181818,51,63.0
0.7840321266441626,315,280.0
0.8922128378378378,1240,58.12302
0.989886972989136,819,58.12301
0.6715506468917641,338,350.0
0.4670932754880695,429,68.0
0.8526488047489171,540,125.0
0.8999368779948398,132,150.0
0.08143148512538523,1000,90.1
0.5038554151964878,400,58.12304
0.9173868813228524,560,58.12307
0.4815290288987242,512,75.0
0.3778170273397531,1250,61.3
0.8135643517533281,170,105.0
0.6427952692698764,306,58.12300000000001
0.7771661317190103,396,106.0
0.4260398192306892,600,58.12306
0.6259346133886871,207,58.12303000000001
0.7057691716612879,405,115.0
0.6369298320402421,700,58.12305
0.8318566433566433,51,65.0
0.7873431498079385,315,280.0
0.8148925061425061,1240,58.12302
0.9794733379846507,819,58.12301
0.6732982013253392,338,350.0
0.2882131236442516,429,64.9
0.8410195732392106,540,58.12306
0.9047336896424624,132,150.0
0.08566924535252522,1000,82.11399999999998
0.4985208428726624,400,58.12308
0.9165558323484844,560,58.12309000000001
0.4661239260609216,512,58.12301
0.3897261721476864,1250,85.0
0.7921269300796859,170,58.12302
